episode,step,reward,timestamp,cpu_percent,ram_percent,ram_used_gb,ram_available_gb,gpu_util_percent,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_percent,content_iteration,content_meta_loss,action
0,168,-10903.7431640625,9689.827133655548,2.4,55.0,8.672313690185547,7.103481292724609,3,1229.6875,8192.0,15.010833740234375,169,10903.7431640625,-1
0,169,-6106.5,9747.251143693924,3.2,55.1,8.688636779785156,7.087158203125,5,1229.6875,8192.0,15.010833740234375,170,6106.5,-1
0,170,-5447.83154296875,9804.74801325798,7.5,54.9,8.659324645996094,7.1164703369140625,3,1229.6875,8192.0,15.010833740234375,171,5447.83154296875,-1
0,171,-16309.06640625,9862.080301761627,3.7,54.8,8.65194320678711,7.123851776123047,3,1229.6875,8192.0,15.010833740234375,172,16309.06640625,-1
0,172,-4882.74609375,9919.428124904633,2.3,54.9,8.66451644897461,7.111278533935547,3,1229.375,8192.0,15.00701904296875,173,4882.74609375,-1
0,173,-5859.931640625,9976.68206334114,11.0,55.0,8.670894622802734,7.104900360107422,4,1229.375,8192.0,15.00701904296875,174,5859.931640625,-1
0,174,-1632.9642333984375,10034.080602169037,4.8,55.0,8.674869537353516,7.100925445556641,3,1229.6875,8192.0,15.010833740234375,175,1632.9642333984375,-1
0,175,-11974.283203125,10091.427743434906,0.0,54.6,8.615306854248047,7.160488128662109,3,1229.375,8192.0,15.00701904296875,176,11974.283203125,-1
0,176,-13055.876953125,10148.859556674957,0.8,54.7,8.62148666381836,7.154308319091797,4,1229.375,8192.0,15.00701904296875,177,13055.876953125,-1
0,177,-28345.361328125,10206.582603216171,7.9,54.9,8.668758392333984,7.107036590576172,3,1229.6875,8192.0,15.010833740234375,178,28345.361328125,-1
0,178,-8414.1201171875,10264.047694921494,8.2,54.9,8.653190612792969,7.1226043701171875,3,1229.4375,8192.0,15.007781982421875,179,8414.1201171875,-1
0,179,-19969.80078125,10321.229001283646,1.0,55.3,8.725940704345703,7.049854278564453,4,1247.1328125,8192.0,15.22378921508789,180,19969.80078125,-1
0,180,-10381.83203125,10378.640605688095,4.2,55.0,8.684467315673828,7.091327667236328,4,1247.3828125,8192.0,15.22684097290039,181,10381.83203125,-1
0,181,-5290.11669921875,10436.006813049316,0.0,55.0,8.684268951416016,7.091526031494141,3,1247.0703125,8192.0,15.223026275634766,182,5290.11669921875,-1
0,182,-10552.462890625,10493.314466714859,1.9,55.5,8.76125717163086,7.014537811279297,6,1247.3828125,8192.0,15.22684097290039,183,10552.462890625,-1
0,183,-10666.59765625,10550.54944896698,8.7,55.2,8.704376220703125,7.071418762207031,3,1247.3828125,8192.0,15.22684097290039,184,10666.59765625,-1
0,184,-9933.23828125,10607.92511343956,2.5,55.3,8.72329330444336,7.052501678466797,3,1247.0703125,8192.0,15.223026275634766,185,9933.23828125,-1
0,185,-2167.28662109375,10665.292584180832,1.4,55.2,8.705375671386719,7.0704193115234375,4,1247.0703125,8192.0,15.223026275634766,186,2167.28662109375,-1
0,186,-36208.3984375,10722.63623714447,5.2,55.2,8.710369110107422,7.065425872802734,4,1247.3828125,8192.0,15.22684097290039,187,36208.3984375,-1
0,187,-25730.97265625,10779.968378782272,23.7,55.6,8.777473449707031,6.998321533203125,3,1247.3828125,8192.0,15.22684097290039,188,25730.97265625,-1
0,188,-7687.373046875,10837.32829284668,2.4,55.6,8.76559829711914,7.010196685791016,5,1247.3828125,8192.0,15.22684097290039,189,7687.373046875,-1
0,189,-26710.46484375,10894.6617269516,8.2,55.3,8.721744537353516,7.054050445556641,4,1247.3828125,8192.0,15.22684097290039,190,26710.46484375,-1
0,190,-56.37342071533203,10951.998094558716,2.3,55.2,8.708728790283203,7.067066192626953,3,1247.0703125,8192.0,15.223026275634766,191,56.37342071533203,-1
0,191,-2966.443359375,11009.171041965485,8.2,54.9,8.668052673339844,7.1077423095703125,4,1247.3828125,8192.0,15.22684097290039,192,2966.443359375,-1
0,192,-3499.627685546875,11066.775091171265,2.2,55.0,8.681076049804688,7.094718933105469,4,1247.3828125,8192.0,15.22684097290039,193,3499.627685546875,-1
0,193,-2074.57470703125,11124.125933885574,7.2,55.2,8.700366973876953,7.075428009033203,3,1247.0703125,8192.0,15.223026275634766,194,2074.57470703125,-1
0,194,-6088.7900390625,11181.454823493958,2.2,55.2,8.708381652832031,7.067413330078125,3,1247.3828125,8192.0,15.22684097290039,195,6088.7900390625,-1
0,195,-7165.49169921875,11238.90268278122,3.4,55.3,8.725517272949219,7.0502777099609375,3,1247.3828125,8192.0,15.22684097290039,196,7165.49169921875,-1
0,196,-1731.6181640625,11296.018447875977,3.1,55.3,8.719715118408203,7.056079864501953,4,1247.3828125,8192.0,15.22684097290039,197,1731.6181640625,-1
0,197,-19703.216796875,11353.202753305435,3.4,55.2,8.7078857421875,7.067909240722656,4,1247.3828125,8192.0,15.22684097290039,198,19703.216796875,-1
0,198,-20335.7578125,11410.517840385437,6.5,55.4,8.73504638671875,7.040748596191406,4,1247.3828125,8192.0,15.22684097290039,199,20335.7578125,-1
0,199,-27185.91015625,11467.857417821884,2.5,55.3,8.724884033203125,7.050910949707031,3,1247.0703125,8192.0,15.223026275634766,200,27185.91015625,-1
0,200,-5869.634765625,11525.364928722382,44.6,56.9,8.978080749511719,6.7977142333984375,14,1156.09375,8192.0,14.112472534179688,201,5869.634765625,-1
0,201,-10403.8095703125,11582.18176817894,7.7,56.1,8.856529235839844,6.9192657470703125,0,1295.6171875,8192.0,15.81563949584961,202,10403.8095703125,-1
0,202,-25056.51171875,11639.33664727211,5.4,57.0,8.995155334472656,6.7806396484375,0,1315.5078125,8192.0,16.05844497680664,203,25056.51171875,-1
0,203,-8277.9404296875,11696.509450674057,3.2,57.0,8.997913360595703,6.777881622314453,3,1303.1640625,8192.0,15.907764434814453,204,8277.9404296875,-1
0,204,-9789.1962890625,11753.758025407791,0.0,55.7,8.78436279296875,6.991432189941406,0,1303.1640625,8192.0,15.907764434814453,205,9789.1962890625,-1
0,205,-3429.396240234375,11811.189046382904,3.1,55.5,8.76016616821289,7.015628814697266,0,1303.1640625,8192.0,15.907764434814453,206,3429.396240234375,-1
0,206,-17055.6171875,11868.720646381378,4.6,55.2,8.716075897216797,7.059719085693359,0,1303.1640625,8192.0,15.907764434814453,207,17055.6171875,-1
0,207,-2476.229736328125,11926.317853689194,0.8,54.2,8.55743408203125,7.218360900878906,0,1303.1640625,8192.0,15.907764434814453,208,2476.229736328125,-1
0,208,-6803.11181640625,11983.191248178482,5.2,54.8,8.651187896728516,7.124607086181641,0,1343.62890625,8192.0,16.40172004699707,209,6803.11181640625,-1
0,209,-44493.43359375,12039.983619689941,0.0,54.7,8.630241394042969,7.1455535888671875,2,1329.19140625,8192.0,16.225481033325195,210,44493.43359375,-1
0,210,-37464.73828125,12097.428682565689,3.3,55.6,8.773212432861328,7.002582550048828,0,1329.19140625,8192.0,16.225481033325195,211,37464.73828125,-1
0,211,-157.06100463867188,12154.602919340134,1.7,55.2,8.701915740966797,7.073879241943359,0,1329.19140625,8192.0,16.225481033325195,212,157.06100463867188,-1
0,212,-8032.48681640625,12211.44253563881,8.4,55.4,8.732330322265625,7.043464660644531,0,1341.78515625,8192.0,16.379213333129883,213,8032.48681640625,-1
0,213,-16293.728515625,12268.274848461151,3.7,62.3,9.82509994506836,5.950695037841797,0,1463.49609375,8192.0,17.86494255065918,214,16293.728515625,-1
0,214,-5828.92724609375,12325.827476501465,7.0,65.0,10.259479522705078,5.516315460205078,0,1478.15234375,8192.0,18.043851852416992,215,5828.92724609375,-1
0,215,-17351.111328125,12383.260627031326,6.2,62.6,9.875980377197266,5.899814605712891,1,1503.15234375,8192.0,18.349027633666992,216,17351.111328125,-1
0,216,-22782.771484375,12441.737312555313,0.0,62.1,9.801055908203125,5.974739074707031,0,1513.40234375,8192.0,18.474149703979492,217,22782.771484375,-1
0,217,-18915.953125,12500.388634443283,0.0,61.4,9.68111801147461,6.094676971435547,0,1513.40234375,8192.0,18.474149703979492,218,18915.953125,-1
0,218,-5198.4306640625,12559.25579547882,0.0,61.3,9.673816680908203,6.101978302001953,0,1513.40234375,8192.0,18.474149703979492,219,5198.4306640625,-1
0,219,-29405.734375,12618.177471399307,0.0,61.3,9.674324035644531,6.101470947265625,1,1513.40234375,8192.0,18.474149703979492,220,29405.734375,-1
0,220,-35833.015625,12676.554010391235,12.4,61.5,9.694854736328125,6.080940246582031,0,1513.40234375,8192.0,18.474149703979492,221,35833.015625,-1
0,221,-20328.07421875,12735.060264825821,1.4,60.5,9.54751205444336,6.228282928466797,0,1513.40234375,8192.0,18.474149703979492,222,20328.07421875,-1
0,222,-9520.9267578125,12793.628180980682,2.0,59.3,9.351081848144531,6.424713134765625,1,1504.91015625,8192.0,18.370485305786133,223,9520.9267578125,-1
0,223,-5491.3271484375,12851.807443141937,1.4,65.4,10.322486877441406,5.45330810546875,0,1485.3359375,8192.0,18.131542205810547,224,5491.3271484375,-1
0,224,-11985.833984375,12909.935715675354,5.6,70.2,11.069084167480469,4.7067108154296875,4,1607.91796875,8192.0,19.627904891967773,225,11985.833984375,-1
0,225,-12764.6201171875,12967.585947751999,12.2,69.2,10.911762237548828,4.863971710205078,3,1620.6640625,8192.0,19.783496856689453,226,12764.6201171875,-1
0,226,-8695.80078125,13025.403503417969,0.8,69.1,10.9012451171875,4.874549865722656,2,1593.0,8192.0,19.44580078125,227,8695.80078125,-1
0,227,-3303.61865234375,13083.688653945923,5.7,69.0,10.888427734375,4.887367248535156,3,1574.9375,8192.0,19.225311279296875,228,3303.61865234375,-1
0,228,-26886.900390625,13142.34559726715,1.2,69.1,10.908027648925781,4.867767333984375,3,1579.21875,8192.0,19.277572631835938,229,26886.900390625,-1
0,229,-28685.98046875,13200.452608823776,4.9,69.2,10.92376708984375,4.852027893066406,2,1582.15625,8192.0,19.313430786132812,230,28685.98046875,-1
0,230,-41652.8828125,13258.818734169006,0.0,69.4,10.943958282470703,4.831836700439453,3,1572.53125,8192.0,19.195938110351562,231,41652.8828125,-1
0,231,-24074.53125,13317.04395365715,2.1,68.3,10.781177520751953,4.994617462158203,5,1596.15625,8192.0,19.484329223632812,232,24074.53125,-1
0,232,-7565.849609375,13374.861697912216,0.0,58.7,9.254390716552734,6.521404266357422,3,1276.47265625,8192.0,15.581941604614258,233,7565.849609375,-1
0,233,-41097.015625,13433.063475370407,0.0,58.8,9.273635864257812,6.502159118652344,0,1315.23046875,8192.0,16.0550594329834,234,41097.015625,-1
0,234,-3512.925048828125,13490.138627767563,0.0,63.3,9.9835205078125,5.792274475097656,0,1437.4375,8192.0,17.546844482421875,235,3512.925048828125,-1
0,235,-22456.51953125,13548.818930149078,0.0,62.8,9.910003662109375,5.865791320800781,0,1432.9296875,8192.0,17.491817474365234,236,22456.51953125,-1
0,236,-15826.6806640625,13607.568832874298,9.3,62.7,9.883583068847656,5.8922119140625,0,1432.9296875,8192.0,17.491817474365234,237,15826.6806640625,-1
0,237,-4175.3759765625,13665.922547340393,0.0,61.5,9.703304290771484,6.072490692138672,0,1432.9296875,8192.0,17.491817474365234,238,4175.3759765625,-1
0,238,-7120.90576171875,13724.794626235962,0.0,61.5,9.70444107055664,6.071353912353516,0,1432.3046875,8192.0,17.484188079833984,239,7120.90576171875,-1
0,239,-31955.015625,13783.485783100128,3.5,61.6,9.711811065673828,6.063983917236328,0,1432.3046875,8192.0,17.484188079833984,240,31955.015625,-1
0,240,-13033.662109375,13841.372797727585,2.1,60.9,9.60751724243164,6.168277740478516,6,1408.33984375,8192.0,17.191648483276367,241,13033.662109375,-1
0,241,-14220.9853515625,13898.376783370972,4.0,60.7,9.581443786621094,6.1943511962890625,5,1408.08984375,8192.0,17.188596725463867,242,14220.9853515625,-1
0,242,-32157.291015625,13955.37289595604,2.3,60.9,9.600696563720703,6.175098419189453,6,1408.08984375,8192.0,17.188596725463867,243,32157.291015625,-1
0,243,-39107.48046875,14012.175073623657,4.3,61.0,9.620620727539062,6.155174255371094,3,1408.40234375,8192.0,17.192411422729492,244,39107.48046875,-1
0,244,-6115.8046875,14069.129739522934,0.0,56.6,8.927947998046875,6.847846984863281,0,1290.37890625,8192.0,15.75169563293457,245,6115.8046875,-1
0,245,-2230.794921875,14126.127570867538,3.2,57.8,9.117431640625,6.658363342285156,2,1295.1328125,8192.0,15.80972671508789,246,2230.794921875,-1
0,246,-4434.373046875,14183.511887788773,11.2,66.2,10.451129913330078,5.324665069580078,2,1353.26953125,8192.0,16.5194034576416,247,4434.373046875,-1
0,247,-4389.63232421875,14241.492859601974,0.9,65.8,10.382881164550781,5.392913818359375,0,1158.98046875,8192.0,14.147710800170898,248,4389.63232421875,-1
0,248,-28975.41015625,14299.647864818573,3.3,65.7,10.368907928466797,5.406887054443359,0,1167.296875,8192.0,14.249229431152344,249,28975.41015625,-1
0,249,-7415.853515625,14357.663132190704,0.0,65.1,10.264656066894531,5.511138916015625,0,1167.296875,8192.0,14.249229431152344,250,7415.853515625,-1
0,250,-29127.78515625,14415.985628128052,3.2,66.2,10.445720672607422,5.330074310302734,13,1196.93359375,8192.0,14.611005783081055,251,29127.78515625,-1
0,251,-15809.271484375,14473.255068063736,0.0,66.3,10.451831817626953,5.323963165283203,0,1198.75,8192.0,14.6331787109375,252,15809.271484375,-1
0,252,-8184.41015625,14530.493030071259,0.0,65.9,10.393619537353516,5.382175445556641,0,1191.78125,8192.0,14.548110961914062,253,8184.41015625,-1
0,253,-10111.28125,14587.583039045334,0.0,65.8,10.381786346435547,5.394008636474609,3,1191.78125,8192.0,14.548110961914062,254,10111.28125,-1
0,254,-15938.806640625,14644.850379943848,5.2,65.7,10.357635498046875,5.418159484863281,0,1191.78125,8192.0,14.548110961914062,255,15938.806640625,-1
0,255,-15232.0302734375,14701.902279376984,7.5,64.1,10.107681274414062,5.668212890625,0,1191.53125,8192.0,14.545059204101562,256,15232.0302734375,-1
0,256,-4408.99755859375,14759.360977888107,3.6,63.9,10.087493896484375,5.688510894775391,0,1191.28125,8192.0,14.542007446289062,257,4408.99755859375,-1
0,257,-10280.5771484375,14816.431086063385,0.3,64.0,10.096733093261719,5.6790618896484375,0,1191.28125,8192.0,14.542007446289062,258,10280.5771484375,-1
0,258,-3428.63671875,14873.509251356125,0.0,63.1,9.961681365966797,5.814113616943359,0,1191.28125,8192.0,14.542007446289062,259,3428.63671875,-1
0,259,-8440.58984375,14930.647391557693,1.4,63.0,9.945384979248047,5.830410003662109,0,1191.28125,8192.0,14.542007446289062,260,8440.58984375,-1
0,260,-9723.998046875,14988.115359544754,3.1,63.1,9.953113555908203,5.822681427001953,0,1191.28125,8192.0,14.542007446289062,261,9723.998046875,-1
0,261,-1051.72509765625,15045.600040435791,7.0,63.1,9.960548400878906,5.81524658203125,0,1191.28125,8192.0,14.542007446289062,262,1051.72509765625,-1
0,262,-16478.271484375,15102.855566263199,0.8,63.2,9.970489501953125,5.805305480957031,0,1190.84375,8192.0,14.536666870117188,263,16478.271484375,-1
0,263,-4838.33056640625,15159.88084435463,0.5,62.1,9.799980163574219,5.9758148193359375,0,1190.84375,8192.0,14.536666870117188,264,4838.33056640625,-1
0,264,-68.69245147705078,15217.063861370087,0.0,62.1,9.8004150390625,5.975379943847656,0,1190.84375,8192.0,14.536666870117188,265,68.69245147705078,-1
0,265,-4168.79052734375,15274.48957157135,0.0,62.1,9.794322967529297,5.981472015380859,0,1190.84375,8192.0,14.536666870117188,266,4168.79052734375,-1
0,266,-4334.0390625,15331.701160907745,0.0,62.4,9.839702606201172,5.936092376708984,0,1190.84375,8192.0,14.536666870117188,267,4334.0390625,-1
0,267,-16276.3974609375,15389.3590528965,0.0,62.3,9.823284149169922,5.952510833740234,2,1190.84375,8192.0,14.536666870117188,268,16276.3974609375,-1
0,268,-41925.6328125,15446.374822854996,0.0,62.3,9.826438903808594,5.9493560791015625,2,1190.84375,8192.0,14.536666870117188,269,41925.6328125,-1
0,269,-46474.24609375,15503.715326070786,4.6,62.2,9.81606674194336,5.959728240966797,0,1190.84375,8192.0,14.536666870117188,270,46474.24609375,-1
0,270,-19492.453125,15560.801905870438,3.8,62.2,9.818279266357422,5.957515716552734,0,1190.84375,8192.0,14.536666870117188,271,19492.453125,-1
0,271,-11234.888671875,15618.127336263657,1.2,62.0,9.783275604248047,5.992519378662109,0,1190.84375,8192.0,14.536666870117188,272,11234.888671875,-1
0,272,-47703.3359375,15675.131424427032,0.8,61.6,9.719047546386719,6.0567474365234375,0,1190.90625,8192.0,14.537429809570312,273,47703.3359375,-1
0,273,-35728.0859375,15732.72848033905,0.0,61.7,9.736186981201172,6.039608001708984,0,1190.90625,8192.0,14.537429809570312,274,35728.0859375,-1
0,274,-1856.3385009765625,15789.770340204239,0.0,61.7,9.734699249267578,6.041095733642578,0,1190.90625,8192.0,14.537429809570312,275,1856.3385009765625,-1
0,275,-1235.6085205078125,15847.178075790405,5.7,61.7,9.739768981933594,6.0360260009765625,0,1190.90625,8192.0,14.537429809570312,276,1235.6085205078125,-1
0,276,-5497.2587890625,15904.21230173111,0.0,61.9,9.77029037475586,6.0055389404296875,0,1190.90625,8192.0,14.537429809570312,277,5497.2587890625,-1
0,277,-15334.9541015625,15961.504661798477,1.0,61.8,9.748638153076172,6.027156829833984,0,1190.90625,8192.0,14.537429809570312,278,15334.9541015625,-1
0,278,-9705.5625,16018.416027069092,0.0,61.8,9.75656509399414,6.019229888916016,0,1190.90625,8192.0,14.537429809570312,279,9705.5625,-1
0,279,-3443.4765625,16075.880353689194,0.0,61.6,9.723045349121094,6.0527496337890625,0,1190.40625,8192.0,14.531326293945312,280,3443.4765625,-1
0,280,-11729.98828125,16132.963571310043,0.0,61.6,9.7176513671875,6.058143615722656,0,1190.40625,8192.0,14.531326293945312,281,11729.98828125,-1
0,281,-55066.29296875,16190.751753807068,0.0,61.6,9.723304748535156,6.052490234375,0,1190.40625,8192.0,14.531326293945312,282,55066.29296875,-1
0,282,-4724.87841796875,16247.769732952118,0.0,61.6,9.711318969726562,6.064476013183594,3,1190.40625,8192.0,14.531326293945312,283,4724.87841796875,-1
0,283,-5057.00537109375,16304.929883480072,0.0,61.6,9.725719451904297,6.050075531005859,0,1190.40625,8192.0,14.531326293945312,284,5057.00537109375,-1
0,284,-4200.95361328125,16362.053807973862,1.8,61.7,9.726871490478516,6.048923492431641,0,1190.40625,8192.0,14.531326293945312,285,4200.95361328125,-1
0,285,-10479.3154296875,16419.45813059807,0.0,61.6,9.725017547607422,6.050777435302734,0,1190.40625,8192.0,14.531326293945312,286,10479.3154296875,-1
0,286,-28416.05859375,16476.953235149384,0.0,61.7,9.738513946533203,6.037281036376953,0,1190.40625,8192.0,14.531326293945312,287,28416.05859375,-1
0,287,-18431.009765625,16534.354030132294,0.0,61.3,9.67510986328125,6.100685119628906,2,1190.40625,8192.0,14.531326293945312,288,18431.009765625,-1
0,288,-20014.986328125,16591.786849975586,4.2,61.9,9.767696380615234,6.008098602294922,0,1217.0625,8192.0,14.856719970703125,289,20014.986328125,-1
0,289,-40.41790771484375,16648.890433311462,0.8,61.6,9.720497131347656,6.0552978515625,2,1212.40625,8192.0,14.799880981445312,290,40.41790771484375,-1
0,290,-23242.564453125,16706.296870708466,4.5,61.4,9.690902709960938,6.084892272949219,0,1204.21875,8192.0,14.699935913085938,291,23242.564453125,-1
0,291,-4502.66845703125,16763.614743709564,7.6,61.5,9.698169708251953,6.077625274658203,0,1204.21875,8192.0,14.699935913085938,292,4502.66845703125,-1
0,292,-20030.705078125,16821.180116415024,4.1,62.7,9.884544372558594,5.891231536865234,0,1204.21875,8192.0,14.699935913085938,293,20030.705078125,-1
0,293,-10909.470703125,16878.58617091179,12.2,65.5,10.332015991210938,5.443778991699219,0,1204.21875,8192.0,14.699935913085938,294,10909.470703125,-1
0,294,-4194.94677734375,16936.07059454918,0.0,65.5,10.326435089111328,5.449359893798828,0,1204.21875,8192.0,14.699935913085938,295,4194.94677734375,-1
0,295,-15631.0947265625,16993.232590436935,0.0,65.4,10.322494506835938,5.453300476074219,0,1204.21875,8192.0,14.699935913085938,296,15631.0947265625,-1
0,296,-37388.48828125,17050.574010133743,0.0,67.2,10.595375061035156,5.180419921875,3,1206.1796875,8192.0,14.723873138427734,297,37388.48828125,-1
0,297,-11224.37890625,17108.18575978279,2.9,56.7,8.938941955566406,6.83685302734375,0,1141.14453125,8192.0,13.929986953735352,298,11224.37890625,-1
0,298,-25470.869140625,17166.098514795303,4.1,59.3,9.362850189208984,6.412944793701172,1,1117.31640625,8192.0,13.639116287231445,299,25470.869140625,-1
0,299,-15592.7509765625,17224.685263633728,6.5,59.2,9.346607208251953,6.429187774658203,8,1174.37890625,8192.0,14.33568000793457,300,15592.7509765625,-1
0,300,-2613.421142578125,17282.14269566536,11.8,62.8,9.903045654296875,5.872749328613281,6,1323.1171875,8192.0,16.15133285522461,301,2613.421142578125,-1
0,301,-9531.2099609375,17339.475737571716,7.7,62.1,9.80417251586914,5.971622467041016,1,1149.38671875,8192.0,14.030599594116211,302,9531.2099609375,-1
0,302,-2219.398193359375,17397.820633888245,6.3,62.6,9.880634307861328,5.895160675048828,1,1119.08984375,8192.0,13.660764694213867,303,2219.398193359375,-1
0,303,-11548.5771484375,17455.36277794838,10.5,64.1,10.108566284179688,5.667228698730469,1,1172.80078125,8192.0,14.316415786743164,304,11548.5771484375,-1
0,304,-25161.880859375,17512.692055225372,0.7,68.6,10.816322326660156,4.95947265625,0,1250.95703125,8192.0,15.270471572875977,305,25161.880859375,-1
0,305,-846.1837158203125,17570.339900016785,4.5,68.4,10.792537689208984,4.983257293701172,10,1232.36328125,8192.0,15.043497085571289,306,846.1837158203125,-1
0,306,-3592.993896484375,17628.20906996727,13.1,64.0,10.094253540039062,5.681541442871094,11,1218.4453125,8192.0,14.873600006103516,307,3592.993896484375,-1
0,307,-4085.697998046875,17686.511438131332,3.1,63.4,10.002761840820312,5.773033142089844,3,1197.4453125,8192.0,14.617252349853516,308,4085.697998046875,-1
0,308,-7869.80859375,17745.3042781353,4.2,62.3,9.833709716796875,5.942085266113281,0,1156.4140625,8192.0,14.116382598876953,309,7869.80859375,-1
0,309,-19.516664505004883,17803.308488368988,0.0,61.9,9.766693115234375,6.009101867675781,0,1156.4140625,8192.0,14.116382598876953,310,19.516664505004883,-1
0,310,-10.912141799926758,17861.440066814423,0.0,61.9,9.759605407714844,6.0161895751953125,0,1156.4140625,8192.0,14.116382598876953,311,10.912141799926758,-1
0,311,-28368.736328125,17919.637128591537,0.0,61.9,9.759632110595703,6.016162872314453,0,1156.4140625,8192.0,14.116382598876953,312,28368.736328125,-1
0,312,-13077.5693359375,17978.04222512245,1.4,61.8,9.746257781982422,6.029537200927734,0,1156.1953125,8192.0,14.113712310791016,313,13077.5693359375,-1
0,313,-16447.23828125,18036.543802022934,0.0,61.0,9.626361846923828,6.149433135986328,0,1156.1953125,8192.0,14.113712310791016,314,16447.23828125,-1
0,314,-4329.42041015625,18094.56427550316,0.0,61.1,9.633831024169922,6.141963958740234,0,1156.1953125,8192.0,14.113712310791016,315,4329.42041015625,-1
0,315,-6692.82373046875,18152.47381711006,0.0,60.8,9.594722747802734,6.181072235107422,0,1156.1953125,8192.0,14.113712310791016,316,6692.82373046875,-1
0,316,-7153.82861328125,18210.43856692314,0.0,60.8,9.590316772460938,6.185478210449219,0,1151.8203125,8192.0,14.060306549072266,317,7153.82861328125,-1
0,317,-20458.912109375,18268.548159599304,1.5,60.9,9.605125427246094,6.1706695556640625,0,1140.609375,8192.0,13.923454284667969,318,20458.912109375,-1
0,318,-19738.96875,18326.716628551483,0.0,61.0,9.617778778076172,6.158016204833984,0,1165.921875,8192.0,14.232444763183594,319,19738.96875,-1
0,319,-11725.5078125,18384.501680850983,0.0,61.0,9.62833023071289,6.147464752197266,1,1146.140625,8192.0,13.990974426269531,320,11725.5078125,-1
0,320,-26994.294921875,18442.81564116478,8.4,61.0,9.626220703125,6.149574279785156,1,1147.015625,8192.0,14.001655578613281,321,26994.294921875,-1
0,321,-29842.498046875,18500.933480978012,0.0,61.0,9.618335723876953,6.157459259033203,1,1172.3359375,8192.0,14.310741424560547,322,29842.498046875,-1
0,322,-12828.033203125,18559.355682849884,0.0,61.0,9.616687774658203,6.159107208251953,0,1140.8046875,8192.0,13.925838470458984,323,12828.033203125,-1
0,323,-1891.009765625,18617.60496687889,0.0,61.0,9.628192901611328,6.147602081298828,0,1140.8046875,8192.0,13.925838470458984,324,1891.009765625,-1
0,324,-21718.19140625,18675.723156690598,0.0,61.0,9.630332946777344,6.1454620361328125,0,1140.8046875,8192.0,13.925838470458984,325,21718.19140625,-1
0,325,-5658.8623046875,18733.335795402527,0.0,61.3,9.663955688476562,6.111839294433594,2,1187.65625,8192.0,14.497756958007812,326,5658.8623046875,-1
0,326,-22226.484375,18790.632260799408,6.9,64.8,10.216106414794922,5.559688568115234,1,1195.71484375,8192.0,14.596128463745117,327,22226.484375,-1
0,327,-23080.22265625,18848.535443782806,1.2,63.9,10.080371856689453,5.695423126220703,0,1233.41796875,8192.0,15.056371688842773,328,23080.22265625,-1
0,328,-1791.6573486328125,18906.29802751541,0.5,64.2,10.124927520751953,5.650867462158203,0,1278.87890625,8192.0,15.61131477355957,329,1791.6573486328125,-1
0,329,-12513.3486328125,18964.297320365906,4.5,63.8,10.065483093261719,5.7103118896484375,1,1259.84765625,8192.0,15.378999710083008,330,12513.3486328125,-1
0,330,-21144.162109375,19022.027443408966,0.0,65.3,10.296798706054688,5.478996276855469,2,1253.171875,8192.0,15.297508239746094,331,21144.162109375,-1
0,331,-38818.171875,19080.27360010147,10.3,64.1,10.11282730102539,5.662967681884766,0,1215.09765625,8192.0,14.832735061645508,332,38818.171875,-1
0,332,-10930.3505859375,19138.316724538803,0.8,64.5,10.179817199707031,5.595977783203125,0,1217.734375,8192.0,14.864921569824219,333,10930.3505859375,-1
